"Сто % пожертвований используются, чтобы помочь нуждающимся; накладные расходы на администрирование оплачиваются из общих фондов церкви Святых последних дней.","Сто процентов пожертвований используются, чтобы помочь нуждающимся; накладные расходы на администрирование оплачиваются из общих фондов церкви Святых последних дней."
"По состоянию на февраль 2015 года около 54 миллионов пользователей (46,4 % из тех, у кого есть телевидение) получали Ovation.","По состоянию на февраль 2015 года около 54 миллионов пользователей (46,4 процента из тех, у кого есть телевидение) получали Ovation."
"Термин «% занятости рецепторов» (receptor occupancy) описывает % рецепторов, связавшихся с лигандом, от общего количества доступных рецепторов (вернее, их участков связывания).","Термин «процент занятости рецепторов» (receptor occupancy) описывает процент рецепторов, связавшихся с лигандом, от общего количества доступных рецепторов (вернее, их участков связывания)."
"Ввиду своего исключительного значения для христианства (согласно вероучению абсолютного большинства христианских конфессий Иерусалим — место распятия, смерти и воскресения Иисуса Христа), город, несмотря на не слишком большой % христианского населения в настоящее время, продолжает оставаться местом массового паломничества верующих со всего мира.","Ввиду своего исключительного значения для христианства (согласно вероучению абсолютного большинства христианских конфессий Иерусалим — место распятия, смерти и воскресения Иисуса Христа), город, несмотря на не слишком большой процент христианского населения в настоящее время, продолжает оставаться местом массового паломничества верующих со всего мира."
"% говорящих на испанском, несмотря на близость Венесуэлы и других испаноязычных стран, незначителен, но этот язык является первым иностранным: государственная кампания SAFFL (Spanish As the First Foreign Language — Испанский как первый иностранный язык), запущенная в 2005, предусматривает преподавание испанского в большинстве начальных школ и обучение ему не менее трети государственных чиновников страны.","Процент говорящих на испанском, несмотря на близость Венесуэлы и других испаноязычных стран, незначителен, но этот язык является первым иностранным: государственная кампания SAFFL (Spanish As the First Foreign Language — Испанский как первый иностранный язык), запущенная в 2005, предусматривает преподавание испанского в большинстве начальных школ и обучение ему не менее трети государственных чиновников страны."
"В настоящее время литейная сварка применяется редко, иногда — для исправления чугунных отливок, однако при этом высок % вероятности выпадения белого чугуна, по сравнению с другими видами сварки.","В настоящее время литейная сварка применяется редко, иногда — для исправления чугунных отливок, однако при этом высок процент вероятности выпадения белого чугуна, по сравнению с другими видами сварки."
"Коэффициент Джини является числом между 0 и 1 (или выражен в % - тогда это индекс), где нулю соответствует полное равенство (когда все имеют одинаковый доход), а единице — абсолютное неравенство (когда весь доход имеет один человек, а все остальные — нулевой).","Коэффициент Джини является числом между 0 и 1 (или выражен в процентах - тогда это индекс), где нулю соответствует полное равенство (когда все имеют одинаковый доход), а единице — абсолютное неравенство (когда весь доход имеет один человек, а все остальные — нулевой)."
"В фармакологии молярная активность (также употребляется термин «потентность», являющийся калькой с potency) — это числовая мера активности химического вещества или лекарства, выражаемая в терминах количества (дозы) вещества или его концентрации, требуемой для получения желаемого клинического или экспериментально-фармакологического эффекта определённой заданной интенсивности (эффект этот измеряется, например, по изменению под влиянием вещества или лекарства тех или иных физиологических или биохимических параметров в экспериментальной системе, или, в клинических испытаниях, измеряется как % пациентов, достигших заранее определённых первичных конечных точек исследования, например, достигших ремиссии).","В фармакологии молярная активность (также употребляется термин «потентность», являющийся калькой с potency) — это числовая мера активности химического вещества или лекарства, выражаемая в терминах количества (дозы) вещества или его концентрации, требуемой для получения желаемого клинического или экспериментально-фармакологического эффекта определённой заданной интенсивности (эффект этот измеряется, например, по изменению под влиянием вещества или лекарства тех или иных физиологических или биохимических параметров в экспериментальной системе, или, в клинических испытаниях, измеряется как процент пациентов, достигших заранее определённых первичных конечных точек исследования, например, достигших ремиссии)."
"Расходы Римской державы: 1) поддержка культа богов, постройка храмов, устройство жертвоприношений и т. п.; 2) сооружение и сохранение общественных зданий и дорог; в республиканское время на это шел определенный % дохода, императоры строили дороги и др. за счет фиска и трудом солдат; 3) с 406 года до н. э. — жалованье войску; во времена Полибия легионер получал 1200, центурион 2400, всадник 3600 асов ежегодно; при императорах легион стоил ежегодно 1566000 денариев.","Расходы Римской державы: 1) поддержка культа богов, постройка храмов, устройство жертвоприношений и т. п.; 2) сооружение и сохранение общественных зданий и дорог; в республиканское время на это шел определенный процент дохода, императоры строили дороги и др. за счет фиска и трудом солдат; 3) с 406 года до н. э. — жалованье войску; во времена Полибия легионер получал 1200, центурион 2400, всадник 3600 асов ежегодно; при императорах легион стоил ежегодно 1566000 денариев."
"Для привлечения клиентов банк предлагает вклад с повышенной процентной ставкой — 7%, что значительно выше среднерыночного уровня.", "Для привлечения клиентов банк предлагает вклад с повышенной процентной ставкой — 7 процентов, что значительно выше среднерыночного уровня."
"В этом году рост доходов компании составил 15%, что является отличным показателем в сравнении с прошлогодними результатами.", "В этом году рост доходов компании составил 15 процентов, что является отличным показателем в сравнении с прошлогодними результатами."
"Ставка по кредиту составляет 9%, что позволяет заемщикам более гибко планировать свои расходы на обслуживание долга.", "Ставка по кредиту составляет 9 процентов, что позволяет заемщикам более гибко планировать свои расходы на обслуживание долга."
"Их доходы за последний квартал увеличились на 5%, и это дает повод для оптимистичных прогнозов на будущее.", "Их доходы за последний квартал увеличились на 5 процентов, и это дает повод для оптимистичных прогнозов на будущее."
"Скидка на товары в период акции достигает 21%, что делает их покупку особенно выгодной.", "Скидка на товары в период акции достигает 21 процента, что делает их покупку особенно выгодной."
"По прогнозам аналитиков, инфляция в следующем году составит около 3%, что считается стабильным показателем для экономики страны.", "По прогнозам аналитиков, инфляция в следующем году составит около 3 процентов, что считается стабильным показателем для экономики страны."
"Производительность оборудования увеличилась на 12%, что позволило компании снизить затраты на производство.", "Производительность оборудования увеличилась на 12 процентов, что позволило компании снизить затраты на производство."
"Компания предлагает кэшбэк в размере 5% на все покупки, сделанные с использованием ее кредитной карты.", "Компания предлагает кэшбэк в размере 5 процентов на все покупки, сделанные с использованием ее кредитной карты."
"Риск дефолта по облигациям оценивается в 4%, что привлекает внимание осторожных инвесторов.", "Риск дефолта по облигациям оценивается в 4 процента, что привлекает внимание осторожных инвесторов."
"Уровень безработицы в регионе снизился на 2%, что является положительным показателем для экономики.", "Уровень безработицы в регионе снизился на 2 процента, что является положительным показателем для экономики."
"Уровень инфляции вырос до 3 %, что отразилось на ценах на все виды товаров и услуг.", "Уровень инфляции вырос до 3 процентами, что отразилось на ценах на все виды товаров и услуг."
"Ставка по кредиту была снижена до 5 %, что сделало его более доступным для населения.", "Ставка по кредиту была снижена до 5 процентами, что сделало его более доступным для населения."
"Производственные издержки сократились на 10 %, что позволило снизить стоимость продукции для конечного потребителя.", "Производственные издержки сократились на 10 процентами, что позволило снизить стоимость продукции для конечного потребителя."
"Снижение налогов на предприятия составило 15 %, что привело к значительному увеличению прибыли.", "Снижение налогов на предприятия составило 15 процентами, что привело к значительному увеличению прибыли."
"Процент занятости в промышленном секторе вырос на 2 %, что улучшило общий уровень экономики.", "Процент занятости в промышленном секторе вырос на 2 процентами, что улучшило общий уровень экономики."
"Уровень безработицы снизился на 1,5 %, что говорит о позитивной динамике в экономике региона.", "Уровень безработицы снизился на 1,5 процентами, что говорит о позитивной динамике в экономике региона."
"Скидка на весь ассортимент товаров составляет 20 %, что привлекло значительное количество покупателей.", "Скидка на весь ассортимент товаров составляет 20 процентами, что привлекло значительное количество покупателей."
"Производительность труда увеличилась на 5 %, что позволило выполнить план досрочно.", "Производительность труда увеличилась на 5 процентами, что позволило выполнить план досрочно."
"Рост зарплат в компании составил 10 %, что сделало её более привлекательной для работников.", "Рост зарплат в компании составил 10 процентами, что сделало её более привлекательной для работников."
"По итогам года прирост доходов составил 8 %, что положительно сказалось на положении компании.", "По итогам года прирост доходов составил 8 процентами, что положительно сказалось на положении компании."
"На выполнение данного проекта затрачено более 70,5 %, что превышает ожидания специалистов.", "На выполнение данного проекта затрачено более 70,5 процентов, что превышает ожидания специалистов."
"В годовом отчете указано, что расходы выросли на 15,3 %, что потребовало корректировки бюджета.", "В годовом отчете указано, что расходы выросли на 15,3 процента, что потребовало корректировки бюджета."
"Доходы компании увеличились на 5,75 %, благодаря чему её капитализация возросла.", "Доходы компании увеличились на 5,75 процентов, благодаря чему её капитализация возросла."
"При планировании учитывается инфляция, измеряемая 3,2 %, что снижает покупательную способность.", "При планировании учитывается инфляция, измеряемая 3,2 процентами, что снижает покупательную способность."
"Индекс популярности вырос на 8,6 %, что положительно сказалось на репутации бренда.", "Индекс популярности вырос на 8,6 процентов, что положительно сказалось на репутации бренда."
"Затраты на маркетинг увеличились на 10,4 %, чтобы поддержать интерес к новому продукту.", "Затраты на маркетинг увеличились на 10,4 процента, чтобы поддержать интерес к новому продукту."
"Квартальный доход увеличился на 12 %, что позволило вложить средства в новые технологии.", "Квартальный доход увеличился на 12 процентов, что позволило вложить средства в новые технологии."
"Энергопотребление в офисе снизилось на 4,5 %, что привело к снижению расходов.", "Энергопотребление в офисе снизилось на 4,5 процентов, что привело к снижению расходов."
"Привлекательность акций компании выросла на 9,8 %, что повысило спрос на них.", "Привлекательность акций компании выросла на 9,8 процентов, что повысило спрос на них."
"Рейтинг удовлетворенности клиентов вырос на 3 %, что положительно повлияло на имидж компании.", "Рейтинг удовлетворенности клиентов вырос на 3 процента, что положительно повлияло на имидж компании."
"Снижение доходности на 1,2 % отразилось на итоговой прибыли компании.", "Снижение доходности на 1,2 процента отразилось на итоговой прибыли компании."
"Рост цен составил 2 %, что отразилось на уровне жизни населения.", "Рост цен составил 2 процента, что отразилось на уровне жизни населения."
"В этом году рентабельность бизнеса снизилась на 0,5 %.", "В этом году рентабельность бизнеса снизилась на 0,5 процента."
"Рост расходов на 3,8 % увеличил себестоимость продукции.", "Рост расходов на 3,8 процента увеличил себестоимость продукции."
"Доходность вложений выросла на 4,2 %, что приятно удивило инвесторов.", "Доходность вложений выросла на 4,2 процента, что приятно удивило инвесторов."
"Снижение потребления на 1,1 % помогло компании сократить расходы.", "Снижение потребления на 1,1 процента помогло компании сократить расходы."
"Увеличение налогов на 3 % снизило рентабельность компании.", "Увеличение налогов на 3 процента снизило рентабельность компании."
"Рост показателей на 5,5 % свидетельствует о положительной динамике.", "Рост показателей на 5,5 процента свидетельствует о положительной динамике."
"Доходы увеличились на 4 %, что позволило расширить производство.", "Доходы увеличились на 4 процента, что позволило расширить производство."
"Снижение объемов продаж на 2 % повлияло на годовой доход.", "Снижение объемов продаж на 2 процента повлияло на годовой доход."
"В процессе анализа выяснилось, что прибыль компании за последний квартал снизилась на 7,4 %, что стало поводом для пересмотра стратегии её развития.","В процессе анализа выяснилось, что прибыль компании за последний квартал снизилась на 7,4 процента, что стало поводом для пересмотра стратегии её развития."
"Экономисты заметили рост инфляции на 2,3 %, что в долгосрочной перспективе может повлиять на покупательную способность населения.","Экономисты заметили рост инфляции на 2,3 процента, что в долгосрочной перспективе может повлиять на покупательную способность населения."
"Для повышения конкурентоспособности руководство компании решило увеличить зарплаты сотрудникам на 4 %, несмотря на общий спад на рынке.","Для повышения конкурентоспособности руководство компании решило увеличить зарплаты сотрудникам на 4 процента, несмотря на общий спад на рынке."
"Планы по сокращению выбросов углекислого газа на 20 % стали основной целью экологической программы компании.","Планы по сокращению выбросов углекислого газа на 20 процентов стали основной целью экологической программы компании."
"Эксперты прогнозируют снижение стоимости электроэнергии на 1,5 %, что, по их мнению, приведёт к улучшению экономической обстановки в стране.","Эксперты прогнозируют снижение стоимости электроэнергии на 1,5 процента, что, по их мнению, приведёт к улучшению экономической обстановки в стране."
"Рейтинг одобрения среди клиентов вырос на 8,7 %, что позволило компании укрепить свои позиции на рынке услуг.","Рейтинг одобрения среди клиентов вырос на 8,7 процента, что позволило компании укрепить свои позиции на рынке услуг."
"Согласно отчету, налогообложение было увеличено на 3 %, что вызвало рост расходов для малого бизнеса.","Согласно отчету, налогообложение было увеличено на 3 процента, что вызвало рост расходов для малого бизнеса."
"Эффективность новой производственной линии увеличилась на 12 %, что позволило сократить издержки и повысить объемы производства.","Эффективность новой производственной линии увеличилась на 12 процентов, что позволило сократить издержки и повысить объемы производства."
"В результате оптимизации процессов, производительность труда в компании возросла на 6,3 %, что отразилось на росте общего дохода.","В результате оптимизации процессов, производительность труда в компании возросла на 6,3 процента, что отразилось на росте общего дохода."
"Согласно заключению экспертов, только 15 % жителей страны поддерживают внедрение новых реформ в экономике.","Согласно заключению экспертов, только 15 процентов жителей страны поддерживают внедрение новых реформ в экономике."
"Снижение стоимости сырья на 5 % дало возможность снизить отпускные цены и повысить доступность продукции.","Снижение стоимости сырья на 5 процентов дало возможность снизить отпускные цены и повысить доступность продукции."
"Благодаря внедрению новых технологий, компания смогла сократить энергозатраты на 7 %, что снизило общие расходы на производство.","Благодаря внедрению новых технологий, компания смогла сократить энергозатраты на 7 процентов, что снизило общие расходы на производство."
"До конца года компания планирует увеличить свои доли на рынке на 3,5 %, что укрепит её позиции среди конкурентов.","До конца года компания планирует увеличить свои доли на рынке на 3,5 процента, что укрепит её позиции среди конкурентов."
"Индекс потребительских настроений снизился на 2 %, что отразилось на уровне доверия к финансовым институтам.","Индекс потребительских настроений снизился на 2 процента, что отразилось на уровне доверия к финансовым институтам."
"Из-за сложных экономических условий объемы экспорта сократились на 8,2 %, что повлекло за собой значительное снижение прибыли.","Из-за сложных экономических условий объемы экспорта сократились на 8,2 процента, что повлекло за собой значительное снижение прибыли."
"Компания сократила расходы на рекламу на 5 %, что позволило перераспределить бюджет на развитие производства.","Компания сократила расходы на рекламу на 5 процентов, что позволило перераспределить бюджет на развитие производства."
"В условиях инфляции на уровне 3 % предприятиям становится сложнее поддерживать доступные цены для потребителей.","В условиях инфляции на уровне 3 процентов предприятиям становится сложнее поддерживать доступные цены для потребителей."
"По оценкам аналитиков, рынок электроники может вырасти на 6,5 %, если спрос останется стабильным.","По оценкам аналитиков, рынок электроники может вырасти на 6,5 процента, если спрос останется стабильным."
"Компания выделила на научные исследования и разработки 4 % своего годового бюджета, что поспособствует технологическому росту.","Компания выделила на научные исследования и разработки 4 процента своего годового бюджета, что поспособствует технологическому росту."
"На предприятии уровень автоматизации увеличился на 10 %, что позволило сократить численность рабочего персонала.","На предприятии уровень автоматизации увеличился на 10 процентов, что позволило сократить численность рабочего персонала."
"В результате повышения тарифов цены на продукцию увеличились на 2,8 %, что привело к снижению покупательского спроса.","В результате повышения тарифов цены на продукцию увеличились на 2,8 процента, что привело к снижению покупательского спроса."
"Согласно данным опроса, более 25 % граждан страны поддерживают реформу в сфере образования.","Согласно данным опроса, более 25 процентов граждан страны поддерживают реформу в сфере образования."
"Рентабельность нового продукта увеличилась на 9 %, что свидетельствует о его успешном внедрении на рынке.","Рентабельность нового продукта увеличилась на 9 процентов, что свидетельствует о его успешном внедрении на рынке."
"Снижение уровня безработицы на 1,2 % стало хорошим знаком для экономического развития региона.","Снижение уровня безработицы на 1,2 процента стало хорошим знаком для экономического развития региона."
"Объём производства вырос на 6 %, что позволило компании выйти на новые экспортные рынки.","Объём производства вырос на 6 процентов, что позволило компании выйти на новые экспортные рынки."
"В прошлом году процентные ставки увеличились на 2,5 %, что значительно повлияло на ипотечные кредиты и снизило доступность жилья.","В прошлом году процентные ставки увеличились на 2,5 процента, что значительно повлияло на ипотечные кредиты и снизило доступность жилья."
"Согласно прогнозам, доля безработицы снизится на 1,8 % к следующему году, что укрепит экономическую ситуацию в регионе.","Согласно прогнозам, доля безработицы снизится на 1,8 процента к следующему году, что укрепит экономическую ситуацию в регионе."
"Рост цен на продукты за последние месяцы составил более 15 %, что вызвало недовольство у населения.","Рост цен на продукты за последние месяцы составил более 15 процентов, что вызвало недовольство у населения."
"Для получения льготной ставки нужно внести первоначальный взнос не менее 20 % от стоимости квартиры.","Для получения льготной ставки нужно внести первоначальный взнос не менее 20 процентов от стоимости квартиры."
"В новом отчёте указано, что 70 % сотрудников компании считают, что условия труда стали лучше после реорганизации.","В новом отчёте указано, что 70 процентов сотрудников компании считают, что условия труда стали лучше после реорганизации."
"Эксперты заявили, что инфляция составит около 4,3 % в ближайшие годы, что отразится на ценах основных товаров и услуг.","Эксперты заявили, что инфляция составит около 4,3 процента в ближайшие годы, что отразится на ценах основных товаров и услуг."
"Чтобы привлечь больше инвесторов, компания обещает доходность в 12 % годовых, что превышает показатели других предложений на рынке.","Чтобы привлечь больше инвесторов, компания обещает доходность в 12 процентов годовых, что превышает показатели других предложений на рынке."
"Голосование показало, что 82 % участников поддерживают инициативу о сокращении налогов для малого бизнеса.","Голосование показало, что 82 процента участников поддерживают инициативу о сокращении налогов для малого бизнеса."
"Для выхода на плановые показатели компании необходимо увеличить продажи на 25 % по сравнению с прошлым кварталом.","Для выхода на плановые показатели компании необходимо увеличить продажи на 25 процентов по сравнению с прошлым кварталом."
"Прибыль компании выросла на 15 %, что стало результатом успешного запуска новых продуктов и расширения на новые рынки.","Прибыль компании выросла на 15 процентов, что стало результатом успешного запуска новых продуктов и расширения на новые рынки."
"Правительство планирует снизить налоговые ставки на 5 %, чтобы поддержать малый и средний бизнес в условиях кризиса.","Правительство планирует снизить налоговые ставки на 5 процентов, чтобы поддержать малый и средний бизнес в условиях кризиса."
"Опрос показал, что только 25 % граждан поддерживают повышение пенсионного возраста в текущей экономической ситуации.","Опрос показал, что только 25 процентов граждан поддерживают повышение пенсионного возраста в текущей экономической ситуации."
"Из общего бюджета на образование выделено 8 %, что позволит финансировать дополнительные учебные материалы и лаборатории.","Из общего бюджета на образование выделено 8 процентов, что позволит финансировать дополнительные учебные материалы и лаборатории."
"Научные исследования утверждают, что 10 % роста производительности можно достичь за счёт улучшения условий труда.","Научные исследования утверждают, что 10 процентов роста производительности можно достичь за счёт улучшения условий труда."
"По прогнозам, потребление электроэнергии снизится на 3,5 % из-за роста эффективности современных устройств.","По прогнозам, потребление электроэнергии снизится на 3,5 процента из-за роста эффективности современных устройств."
"Компании удалось увеличить свою долю на рынке до 15 %, что свидетельствует о росте её конкурентоспособности.","Компании удалось увеличить свою долю на рынке до 15 процентов, что свидетельствует о росте её конкурентоспособности."
"Согласно исследованиям, 40 % студентов готовы работать по ночам, чтобы совмещать учёбу и подработку.","Согласно исследованиям, 40 процентов студентов готовы работать по ночам, чтобы совмещать учёбу и подработку."
"В рамках программы поддержки региона было предоставлено около 30 % средств на улучшение инфраструктуры.","В рамках программы поддержки региона было предоставлено около 30 процентов средств на улучшение инфраструктуры."
"Снижение уровня выбросов парниковых газов на 10 % является основной целью текущей экологической программы.","Снижение уровня выбросов парниковых газов на 10 процентов является основной целью текущей экологической программы."
"Чтобы удержать клиентов, компания предложила скидку в 20 % на все товары при заказе через интернет.","Чтобы удержать клиентов, компания предложила скидку в 20 процентов на все товары при заказе через интернет."
"Экономисты предсказывают, что в следующем квартале инфляция составит 3,2 %, что может привести к повышению ставок по кредитам.","Экономисты предсказывают, что в следующем квартале инфляция составит 3,2 процента, что может привести к повышению ставок по кредитам."
"Для того чтобы получить повышение, сотруднику нужно показать рост эффективности работы на 15 %, что будет оценено руководством.","Для того чтобы получить повышение, сотруднику нужно показать рост эффективности работы на 15 процентов, что будет оценено руководством."
"По данным опроса, 60 % населения поддерживает увеличение расходов на здравоохранение в текущем году.","По данным опроса, 60 процентов населения поддерживает увеличение расходов на здравоохранение в текущем году."
"В новом проекте мы планируем повысить уровень прибыли на 25 %, что обеспечит более высокие дивиденды для инвесторов.","В новом проекте мы планируем повысить уровень прибыли на 25 процентов, что обеспечит более высокие дивиденды для инвесторов."
"Ожидается, что количество туристов в страну увеличится на 18 %, что приведет к росту спроса на гостиничные услуги.","Ожидается, что количество туристов в страну увеличится на 18 процентов, что приведет к росту спроса на гостиничные услуги."
"В результате изменений в законодательстве налоги для крупных компаний вырастут на 5 %, что вызовет повышение цен на товары.","В результате изменений в законодательстве налоги для крупных компаний вырастут на 5 процентов, что вызовет повышение цен на товары."
"На производственном процессе удалось сократить затраты на 10 %, что позволило снизить конечную цену продукта.","На производственном процессе удалось сократить затраты на 10 процентов, что позволило снизить конечную цену продукта."
"По данным анализа, 40 % покупателей предпочитают покупать товары онлайн, что стимулирует развитие электронной торговли.","По данным анализа, 40 процентов покупателей предпочитают покупать товары онлайн, что стимулирует развитие электронной торговли."
"В связи с изменениями в мировой экономике, цены на нефть могут вырасти на 8 %, что отразится на стоимости бензина.","В связи с изменениями в мировой экономике, цены на нефть могут вырасти на 8 процентов, что отразится на стоимости бензина."
"Увеличение минимальной заработной платы на 12 % может существенно улучшить качество жизни большинства граждан.","Увеличение минимальной заработной платы на 12 процентов может существенно улучшить качество жизни большинства граждан."
"После успешного запуска новой модели смартфона продажи увеличились на 20 %, что повысило доход компании.","После успешного запуска новой модели смартфона продажи увеличились на 20 процентов, что повысило доход компании."
"Процент безработных в городе снизился на 3,5 %, что положительно сказалось на общем экономическом росте.","Процент безработных в городе снизился на 3,5 процента, что положительно сказалось на общем экономическом росте."
"В ответ на кризисные явления, правительство приняло решение увеличить поддержку малого бизнеса на 10 %, чтобы избежать массовых увольнений.","В ответ на кризисные явления, правительство приняло решение увеличить поддержку малого бизнеса на 10 процентов, чтобы избежать массовых увольнений."
"Образовательные программы для школьников были обновлены на 51 %, что позволило повысить их соответствие современным требованиям.","Образовательные программы для школьников были обновлены на 51 процент, что позволило повысить их соответствие современным требованиям."
"Процент людей, владеющих недвижимостью в крупных городах, возрос на 7 %, что свидетельствует о растущем интересе к инвестициям в недвижимость.","Процент людей, владеющих недвижимостью в крупных городах, возрос на 7 процентов, что свидетельствует о растущем интересе к инвестициям в недвижимость."
"Компания планирует увеличить свою долю на рынке до 30 %, что позволит укрепить её позиции в конкурентной среде.","Компания планирует увеличить свою долю на рынке до 30 процентов, что позволит укрепить её позиции в конкурентной среде."
"В связи с расширением производства, компания ожидает увеличение прибыли на 8 %, что обеспечит дополнительное финансирование для дальнейшего роста.","В связи с расширением производства, компания ожидает увеличение прибыли на 8 процентов, что обеспечит дополнительное финансирование для дальнейшего роста."
"На фоне кризиса спрос на бытовую технику сократился на 4 %, что отразилось на результатах крупных производителей.","На фоне кризиса спрос на бытовую технику сократился на 4 процента, что отразилось на результатах крупных производителей."
"Пожарные службы улучшили свою реакцию на чрезвычайные ситуации, что позволило снизить время реагирования на 15 %.","Пожарные службы улучшили свою реакцию на чрезвычайные ситуации, что позволило снизить время реагирования на 15 процентов."
"Согласно новому закону, процент налоговых вычетов для пенсионеров увеличен на 3 %, что сделает систему более справедливой.","Согласно новому закону, процент налоговых вычетов для пенсионеров увеличен на 3 процента, что сделает систему более справедливой."
"Компания снижает цены на свою продукцию в среднем на 5 %, что привлекает больше покупателей и увеличивает объёмы продаж.","Компания снижает цены на свою продукцию в среднем на 5 процентов, что привлекает больше покупателей и увеличивает объёмы продаж."
"В исследовательской лаборатории была установлена высокая точность результатов, которая составила 99 %, что подтверждает качество работы.","В исследовательской лаборатории была установлена высокая точность результатов, которая составила 99 процентов, что подтверждает качество работы."
"Доходы от туристической отрасли в стране выросли на 6 %, что значительно улучшило экономические показатели региона.","Доходы от туристической отрасли в стране выросли на 6 процентов, что значительно улучшило экономические показатели региона."
